date,canton,pop,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100,firstBoosterVaccinatedTotal,firstBoosterVaccinatedPer100
2021-10-20,SG,454531,305854,67.29,15534,3.42,290320,63.87,72,0.02
2021-10-20,SH,74316,54574,73.44,1964,2.64,52610,70.79,1,0
2021-10-20,SO,247249,183381,74.17,8122,3.28,175259,70.88,9,0
2021-10-20,SZ,144615,92854,64.21,3991,2.76,88863,61.45,15,0.01
2021-10-20,TG,250045,168609,67.43,9532,3.81,159077,63.62,14,0.01
2021-10-20,TI,317007,241990,76.34,10272,3.24,231718,73.1,3,0
2021-10-20,UR,32706,22994,70.31,951,2.91,22043,67.4,3,0.01
2021-10-20,VD,717158,549435,76.61,25246,3.52,524189,73.09,62,0.01
2021-10-20,VS,312362,230928,73.93,14274,4.57,216654,69.36,92,0.03
2021-10-20,ZG,113860,84793,74.47,2140,1.88,82653,72.59,0,0
2021-10-20,ZH,1369335,1042609,76.14,36969,2.7,1005640,73.44,247,0.02
2021-10-21,AG,615124,448015,72.83,17347,2.82,430668,70.01,38,0.01
2021-10-21,AI,14261,8754,61.38,242,1.7,8512,59.69,3,0.02
2021-10-21,AR,48435,32434,66.96,1502,3.1,30932,63.86,11,0.02
2021-10-21,BE,925166,693643,74.97,32427,3.5,661216,71.47,121,0.01
2021-10-21,BL,259146,196883,75.97,8893,3.43,187990,72.54,5,0
2021-10-21,BS,174132,136081,78.15,5577,3.2,130504,74.95,30,0.02
2021-10-21,CH,7678659,5700600,74.24,256028,3.33,5444572,70.91,909,0.01
2021-10-21,CHFL,7713153,5725447,74.23,256735,3.33,5468712,70.9,909,0.01
2021-10-21,FL,34494,24847,72.03,707,2.05,24140,69.98,0,0
2021-10-21,FR,286302,216413,75.59,9018,3.15,207395,72.44,12,0
2021-10-21,GE,445161,338042,75.94,19582,4.4,318460,71.54,5,0
2021-10-21,GL,36367,24491,67.34,1027,2.82,23464,64.52,1,0
2021-10-21,GR,180259,134461,74.59,7268,4.03,127193,70.56,5,0
2021-10-21,JU,64986,46548,71.63,3467,5.33,43081,66.29,3,0
2021-10-21,LU,367937,269531,73.25,14381,3.91,255150,69.35,31,0.01
2021-10-21,NE,155178,123339,79.48,9634,6.21,113705,73.27,1,0
2021-10-21,NW,39193,28061,71.6,1185,3.02,26876,68.57,7,0.02
2021-10-21,OW,33828,22795,67.39,1874,5.54,20921,61.85,108,0.32
2021-10-21,SG,454531,306471,67.43,13899,3.06,292572,64.37,74,0.02
2021-10-21,SH,74316,54587,73.45,1938,2.61,52649,70.84,1,0
2021-10-21,SO,247249,183452,74.2,7987,3.23,175465,70.97,9,0
2021-10-21,SZ,144615,92914,64.25,3821,2.64,89093,61.61,15,0.01
2021-10-21,TG,250045,168807,67.51,9063,3.62,159744,63.89,14,0.01
2021-10-21,TI,317007,242316,76.44,9885,3.12,232431,73.32,3,0
2021-10-21,UR,32706,22994,70.31,940,2.87,22054,67.43,3,0.01
2021-10-21,VD,717158,550000,76.69,24110,3.36,525890,73.33,63,0.01
2021-10-21,VS,312362,231140,74,13906,4.45,217234,69.55,94,0.03
2021-10-21,ZG,113860,84837,74.51,2100,1.84,82737,72.67,0,0
2021-10-21,ZH,1369335,1043591,76.21,34955,2.55,1008636,73.66,252,0.02
2021-10-22,AG,615124,448623,72.93,16418,2.67,432205,70.26,39,0.01
2021-10-22,AI,14261,8757,61.41,226,1.58,8531,59.82,3,0.02
2021-10-22,AR,48435,32486,67.07,1344,2.77,31142,64.3,11,0.02
2021-10-22,BE,925166,694852,75.11,31243,3.38,663609,71.73,129,0.01
2021-10-22,BL,259146,197082,76.05,8350,3.22,188732,72.83,5,0
2021-10-22,BS,174132,136303,78.28,5052,2.9,131251,75.37,30,0.02
2021-10-22,CH,7678659,5707746,74.33,242644,3.16,5465102,71.17,925,0.01
2021-10-22,CHFL,7713153,5732605,74.32,243337,3.15,5489268,71.17,925,0.01
2021-10-22,FL,34494,24859,72.07,693,2.01,24166,70.06,0,0
2021-10-22,FR,286302,216749,75.71,8444,2.95,208305,72.76,12,0
2021-10-22,GE,445161,338463,76.03,18631,4.19,319832,71.85,5,0
2021-10-22,GL,36367,24548,67.5,1035,2.85,23513,64.65,1,0
2021-10-22,GR,180259,134597,74.67,6843,3.8,127754,70.87,5,0
2021-10-22,JU,64986,46601,71.71,3367,5.18,43234,66.53,3,0
2021-10-22,LU,367937,269805,73.33,13454,3.66,256351,69.67,31,0.01
2021-10-22,NE,155178,123482,79.57,9080,5.85,114402,73.72,1,0
2021-10-22,NW,39193,28130,71.77,1153,2.94,26977,68.83,7,0.02
2021-10-22,OW,33828,22809,67.43,1826,5.4,20983,62.03,108,0.32
2021-10-22,SG,454531,306946,67.53,12815,2.82,294131,64.71,76,0.02
2021-10-22,SH,74316,54654,73.54,1745,2.35,52909,71.19,1,0
2021-10-22,SO,247249,183761,74.32,7445,3.01,176316,71.31,9,0
2021-10-22,SZ,144615,93079,64.36,3638,2.52,89441,61.85,15,0.01
2021-10-22,TG,250045,168980,67.58,8478,3.39,160502,64.19,14,0.01
2021-10-22,TI,317007,242488,76.49,9383,2.96,233105,73.53,3,0
2021-10-22,UR,32706,23043,70.45,901,2.75,22142,67.7,3,0.01
2021-10-22,VD,717158,550723,76.79,22916,3.2,527807,73.6,63,0.01
2021-10-22,VS,312362,231424,74.09,13537,4.33,217887,69.75,97,0.03
2021-10-22,ZG,113860,84926,74.59,1956,1.72,82970,72.87,0,0
2021-10-22,ZH,1369335,1044435,76.27,33364,2.44,1011071,73.84,254,0.02
2021-10-23,AG,615124,448962,72.99,15899,2.58,433063,70.4,39,0.01
2021-10-23,AI,14261,8757,61.41,226,1.58,8531,59.82,3,0.02
2021-10-23,AR,48435,32505,67.11,1239,2.56,31266,64.55,11,0.02
2021-10-23,BE,925166,695192,75.14,30974,3.35,664218,71.79,129,0.01
2021-10-23,BL,259146,197339,76.15,7746,2.99,189593,73.16,5,0
2021-10-23,BS,174132,136333,78.29,5027,2.89,131306,75.41,30,0.02
2021-10-23,CH,7678659,5712006,74.39,235580,3.07,5476426,71.32,932,0.01
2021-10-23,CHFL,7713153,5736866,74.38,236273,3.06,5500593,71.31,932,0.01
2021-10-23,FL,34494,24860,72.07,693,2.01,24167,70.06,0,0
2021-10-23,FR,286302,216920,75.77,7872,2.75,209048,73.02,12,0
2021-10-23,GE,445161,338761,76.1,18074,4.06,320687,72.04,5,0
2021-10-23,GL,36367,24553,67.51,951,2.62,23602,64.9,1,0
2021-10-23,GR,180259,134700,74.73,6619,3.67,128081,71.05,5,0
2021-10-23,JU,64986,46604,71.71,3357,5.17,43247,66.55,3,0
2021-10-23,LU,367937,269971,73.37,13090,3.56,256881,69.82,31,0.01
2021-10-23,NE,155178,123545,79.62,8976,5.78,114569,73.83,1,0
2021-10-23,NW,39193,28131,71.78,1137,2.9,26994,68.87,7,0.02
2021-10-23,OW,33828,22809,67.43,1821,5.38,20988,62.04,108,0.32
2021-10-23,SG,454531,307180,67.58,12331,2.71,294849,64.87,77,0.02
2021-10-23,SH,74316,54701,73.61,1770,2.38,52931,71.22,1,0
2021-10-23,SO,247249,183805,74.34,7344,2.97,176461,71.37,9,0
2021-10-23,SZ,144615,93142,64.41,3512,2.43,89630,61.98,15,0.01
2021-10-23,TG,250045,169142,67.64,8300,3.32,160842,64.33,14,0.01
2021-10-23,TI,317007,243021,76.66,8748,2.76,234273,73.9,3,0
2021-10-23,UR,32706,23044,70.46,841,2.57,22203,67.89,3,0.01
2021-10-23,VD,717158,551136,76.85,22417,3.13,528719,73.72,64,0.01
2021-10-23,VS,312362,231586,74.14,13219,4.23,218367,69.91,98,0.03
2021-10-23,ZG,113860,85009,74.66,1951,1.71,83058,72.95,0,0
2021-10-23,ZH,1369335,1045158,76.33,32139,2.35,1013019,73.98,258,0.02
2021-10-24,AG,615124,448976,72.99,15895,2.58,433081,70.41,39,0.01
2021-10-24,AI,14261,8757,61.41,226,1.58,8531,59.82,3,0.02
2021-10-24,AR,48435,32506,67.11,1239,2.56,31267,64.55,11,0.02
2021-10-24,BE,925166,695192,75.14,30973,3.35,664219,71.79,129,0.01
2021-10-24,BL,259146,197339,76.15,7746,2.99,189593,73.16,5,0
2021-10-24,BS,174132,136333,78.29,5027,2.89,131306,75.41,30,0.02
2021-10-24,CH,7678659,5712465,74.39,234744,3.06,5477721,71.34,934,0.01
2021-10-24,CHFL,7713153,5737325,74.38,235437,3.05,5501888,71.33,934,0.01
2021-10-24,FL,34494,24860,72.07,693,2.01,24167,70.06,0,0
2021-10-24,FR,286302,216920,75.77,7872,2.75,209048,73.02,12,0
2021-10-24,GE,445161,338762,76.1,18075,4.06,320687,72.04,5,0
2021-10-24,GL,36367,24553,67.51,950,2.61,23603,64.9,1,0
2021-10-24,GR,180259,134701,74.73,6619,3.67,128082,71.05,5,0
2021-10-24,JU,64986,46604,71.71,3357,5.17,43247,66.55,3,0
2021-10-24,LU,367937,270066,73.4,13134,3.57,256932,69.83,31,0.01
2021-10-24,NE,155178,123545,79.62,8976,5.78,114569,73.83,1,0
2021-10-24,NW,39193,28131,71.78,1136,2.9,26995,68.88,7,0.02
2021-10-24,OW,33828,22810,67.43,1821,5.38,20989,62.05,108,0.32
2021-10-24,SG,454531,307181,67.58,12332,2.71,294849,64.87,77,0.02
2021-10-24,SH,74316,54701,73.61,1769,2.38,52932,71.23,1,0
2021-10-24,SO,247249,183805,74.34,7343,2.97,176462,71.37,9,0
2021-10-24,SZ,144615,93144,64.41,3507,2.43,89637,61.98,15,0.01
2021-10-24,TG,250045,169142,67.64,8296,3.32,160846,64.33,14,0.01
2021-10-24,TI,317007,243065,76.67,8627,2.72,234438,73.95,3,0
2021-10-24,UR,32706,23044,70.46,841,2.57,22203,67.89,3,0.01
2021-10-24,VD,717158,551205,76.86,22257,3.1,528948,73.76,64,0.01
2021-10-24,VS,312362,231588,74.14,13218,4.23,218370,69.91,98,0.03
2021-10-24,ZG,113860,85044,74.69,1902,1.67,83142,73.02,0,0
2021-10-24,ZH,1369335,1045351,76.34,31606,2.31,1013745,74.03,260,0.02
2021-10-25,AG,615124,449448,73.07,15275,2.48,434173,70.58,39,0.01
2021-10-25,AI,14261,8757,61.41,226,1.58,8531,59.82,3,0.02
2021-10-25,AR,48435,32515,67.13,1197,2.47,31318,64.66,11,0.02
2021-10-25,BE,925166,695858,75.21,29816,3.22,666042,71.99,135,0.01
2021-10-25,BL,259146,197483,76.21,7437,2.87,190046,73.34,5,0
2021-10-25,BS,174132,136415,78.34,5021,2.88,131394,75.46,30,0.02
2021-10-25,CH,7678659,5717003,74.45,226304,2.95,5490699,71.51,957,0.01
2021-10-25,CHFL,7713153,5741955,74.44,227019,2.94,5514936,71.5,957,0.01
2021-10-25,FL,34494,24952,72.34,715,2.07,24237,70.26,0,0
2021-10-25,FR,286302,216982,75.79,7761,2.71,209221,73.08,12,0
2021-10-25,GE,445161,339018,76.16,17676,3.97,321342,72.19,5,0
2021-10-25,GL,36367,24555,67.52,947,2.6,23608,64.92,1,0
2021-10-25,GR,180259,134776,74.77,6571,3.65,128205,71.12,5,0
2021-10-25,JU,64986,46668,71.81,3245,4.99,43423,66.82,4,0.01
2021-10-25,LU,367937,270252,73.45,12789,3.48,257463,69.97,32,0.01
2021-10-25,NE,155178,123689,79.71,8513,5.49,115176,74.22,1,0
2021-10-25,NW,39193,28149,71.82,1126,2.87,27023,68.95,7,0.02
2021-10-25,OW,33828,22815,67.44,1618,4.78,21197,62.66,112,0.33
2021-10-25,SG,454531,307432,67.64,11761,2.59,295671,65.05,78,0.02
2021-10-25,SH,74316,54729,73.64,1664,2.24,53065,71.4,1,0
2021-10-25,SO,247249,183981,74.41,6739,2.73,177242,71.69,9,0
2021-10-25,SZ,144615,93223,64.46,3386,2.34,89837,62.12,17,0.01
2021-10-25,TG,250045,169333,67.72,8070,3.23,161263,64.49,14,0.01
2021-10-25,TI,317007,243087,76.68,8464,2.67,234623,74.01,3,0
2021-10-25,UR,32706,23079,70.57,735,2.25,22344,68.32,3,0.01
2021-10-25,VD,717158,551655,76.92,21513,3,530142,73.92,69,0.01
2021-10-25,VS,312362,231774,74.2,12533,4.01,219241,70.19,99,0.03
2021-10-25,ZG,113860,85084,74.73,1847,1.62,83237,73.1,0,0
2021-10-25,ZH,1369335,1046246,76.41,30374,2.22,1015872,74.19,262,0.02
2021-10-26,AG,615124,449868,73.13,14612,2.38,435256,70.76,40,0.01
2021-10-26,AI,14261,8774,61.52,215,1.51,8559,60.02,3,0.02
2021-10-26,AR,48435,32545,67.19,1168,2.41,31377,64.78,11,0.02
2021-10-26,BE,925166,696447,75.28,28387,3.07,668060,72.21,137,0.01
2021-10-26,BL,259146,197704,76.29,7183,2.77,190521,73.52,8,0
2021-10-26,BS,174132,136443,78.36,5011,2.88,131432,75.48,33,0.02
2021-10-26,CH,7678659,5721832,74.52,217681,2.83,5504151,71.68,988,0.01
2021-10-26,CHFL,7713153,5746797,74.51,218316,2.83,5528481,71.68,988,0.01
2021-10-26,FL,34494,24965,72.37,635,1.84,24330,70.53,0,0
2021-10-26,FR,286302,217084,75.82,7688,2.69,209396,73.14,12,0
2021-10-26,GE,445161,339525,76.27,17063,3.83,322462,72.44,6,0
2021-10-26,GL,36367,24557,67.53,923,2.54,23634,64.99,1,0
2021-10-26,GR,180259,134849,74.81,6252,3.47,128597,71.34,5,0
2021-10-26,JU,64986,46728,71.9,3132,4.82,43596,67.09,4,0.01
2021-10-26,LU,367937,270465,73.51,12304,3.34,258161,70.16,33,0.01
2021-10-26,NE,155178,123820,79.79,8499,5.48,115321,74.32,1,0
2021-10-26,NW,39193,28218,72,1037,2.65,27181,69.35,7,0.02
2021-10-26,OW,33828,22826,67.48,1481,4.38,21345,63.1,112,0.33
2021-10-26,SG,454531,307681,67.69,10965,2.41,296716,65.28,78,0.02
2021-10-26,SH,74316,54778,73.71,1631,2.19,53147,71.51,1,0
2021-10-26,SO,247249,184042,74.44,6610,2.67,177432,71.76,9,0
2021-10-26,SZ,144615,93302,64.52,3208,2.22,90094,62.3,17,0.01
2021-10-26,TG,250045,169480,67.78,7878,3.15,161602,64.63,15,0.01
2021-10-26,TI,317007,243299,76.75,8054,2.54,235245,74.21,3,0
2021-10-26,UR,32706,23080,70.57,709,2.17,22371,68.4,3,0.01
2021-10-26,VD,717158,552101,76.98,20712,2.89,531389,74.1,72,0.01
2021-10-26,VS,312362,232006,74.27,11894,3.81,220112,70.47,105,0.03
2021-10-26,ZG,113860,85127,74.76,1801,1.58,83326,73.18,0,0
2021-10-26,ZH,1369335,1047083,76.47,29264,2.14,1017819,74.33,272,0.02
2021-10-27,AG,615124,450246,73.2,14145,2.3,436101,70.9,40,0.01
2021-10-27,AI,14261,8788,61.62,188,1.32,8600,60.3,3,0.02
2021-10-27,AR,48435,32557,67.22,1132,2.34,31425,64.88,11,0.02
2021-10-27,BE,925166,697144,75.35,27268,2.95,669876,72.41,165,0.02
2021-10-27,BL,259146,197915,76.37,6891,2.66,191024,73.71,8,0
2021-10-27,BS,174132,136695,78.5,4844,2.78,131851,75.72,33,0.02
2021-10-27,CH,7678659,5727561,74.59,208435,2.71,5519126,71.88,1064,0.01
2021-10-27,CHFL,7713153,5752584,74.58,209100,2.71,5543484,71.87,1064,0.01
2021-10-27,FL,34494,25023,72.54,665,1.93,24358,70.62,0,0
2021-10-27,FR,286302,217360,75.92,7403,2.59,209957,73.33,12,0
2021-10-27,GE,445161,339905,76.36,16590,3.73,323315,72.63,6,0
2021-10-27,GL,36367,24609,67.67,938,2.58,23671,65.09,1,0
2021-10-27,GR,180259,134938,74.86,6003,3.33,128935,71.53,6,0
2021-10-27,JU,64986,46806,72.02,3029,4.66,43777,67.36,4,0.01
2021-10-27,LU,367937,270613,73.55,11806,3.21,258807,70.34,35,0.01
2021-10-27,NE,155178,123950,79.88,8160,5.26,115790,74.62,1,0
2021-10-27,NW,39193,28247,72.07,958,2.44,27289,69.63,7,0.02
2021-10-27,OW,33828,22837,67.51,1467,4.34,21370,63.17,112,0.33
2021-10-27,SG,454531,307887,67.74,10381,2.28,297506,65.45,85,0.02
2021-10-27,SH,74316,54869,73.83,1465,1.97,53404,71.86,1,0
2021-10-27,SO,247249,184318,74.55,5901,2.39,178417,72.16,11,0
2021-10-27,SZ,144615,93385,64.57,3078,2.13,90307,62.45,19,0.01
2021-10-27,TG,250045,169647,67.85,7553,3.02,162094,64.83,15,0.01
2021-10-27,TI,317007,243469,76.8,7776,2.45,235693,74.35,3,0
2021-10-27,UR,32706,23123,70.7,627,1.92,22496,68.78,3,0.01
2021-10-27,VD,717158,552536,77.05,19775,2.76,532761,74.29,74,0.01
2021-10-27,VS,312362,232290,74.37,11321,3.62,220969,70.74,126,0.04
2021-10-27,ZG,113860,85178,74.81,1756,1.54,83422,73.27,0,0
2021-10-27,ZH,1369335,1048249,76.55,27980,2.04,1020269,74.51,283,0.02
2021-10-28,AG,615124,450691,73.27,13606,2.21,437085,71.06,40,0.01
2021-10-28,AI,14261,8799,61.7,178,1.25,8621,60.45,3,0.02
2021-10-28,AR,48435,32563,67.23,1115,2.3,31448,64.93,11,0.02
2021-10-28,BE,925166,697830,75.43,26122,2.82,671708,72.6,188,0.02
2021-10-28,BL,259146,198131,76.46,6579,2.54,191552,73.92,8,0
2021-10-28,BS,174132,136794,78.56,4828,2.77,131966,75.79,33,0.02
2021-10-28,CH,7678659,5732317,74.65,200967,2.62,5531350,72.04,1117,0.01
2021-10-28,CHFL,7713153,5757399,74.64,201624,2.61,5555775,72.03,1117,0.01
2021-10-28,FL,34494,25082,72.71,657,1.9,24425,70.81,0,0
2021-10-28,FR,286302,217590,76,7103,2.48,210487,73.52,12,0
2021-10-28,GE,445161,340232,76.43,16186,3.64,324046,72.79,6,0
2021-10-28,GL,36367,24612,67.68,931,2.56,23681,65.12,2,0.01
2021-10-28,GR,180259,135076,74.93,5658,3.14,129418,71.8,6,0
2021-10-28,JU,64986,46819,72.04,2995,4.61,43824,67.44,4,0.01
2021-10-28,LU,367937,270849,73.61,11563,3.14,259286,70.47,35,0.01
2021-10-28,NE,155178,124015,79.92,7970,5.14,116045,74.78,1,0
2021-10-28,NW,39193,28266,72.12,947,2.42,27319,69.7,7,0.02
2021-10-28,OW,33828,22843,67.53,1450,4.29,21393,63.24,112,0.33
2021-10-28,SG,454531,308216,67.81,9613,2.11,298603,65.69,86,0.02
2021-10-28,SH,74316,54873,73.84,1456,1.96,53417,71.88,1,0
2021-10-28,SO,247249,184382,74.57,5733,2.32,178649,72.25,13,0.01
2021-10-28,SZ,144615,93435,64.61,2975,2.06,90460,62.55,19,0.01
2021-10-28,TG,250045,169780,67.9,7403,2.96,162377,64.94,16,0.01
2021-10-28,TI,317007,243720,76.88,7564,2.39,236156,74.5,3,0
2021-10-28,UR,32706,23123,70.7,623,1.9,22500,68.79,3,0.01
2021-10-28,VD,717158,552890,77.09,19108,2.66,533782,74.43,74,0.01
2021-10-28,VS,312362,232420,74.41,10862,3.48,221558,70.93,132,0.04
2021-10-28,ZG,113860,85220,74.85,1728,1.52,83492,73.33,0,0
2021-10-28,ZH,1369335,1049148,76.62,26671,1.95,1022477,74.67,302,0.02
2021-10-29,AG,615124,451257,73.36,12993,2.11,438264,71.25,42,0.01
2021-10-29,AI,14261,8803,61.73,160,1.12,8643,60.61,3,0.02
2021-10-29,AR,48435,32601,67.31,998,2.06,31603,65.25,11,0.02
2021-10-29,BE,925166,698582,75.51,24649,2.66,673933,72.84,215,0.02
2021-10-29,BL,259146,198295,76.52,6175,2.38,192120,74.14,8,0
2021-10-29,BS,174132,136934,78.64,4180,2.4,132754,76.24,33,0.02
2021-10-29,CH,7678659,5738046,74.73,191610,2.5,5546436,72.23,1241,0.02
2021-10-29,CHFL,7713153,5763132,74.72,192241,2.49,5570891,72.23,1241,0.02
2021-10-29,FL,34494,25086,72.73,631,1.83,24455,70.9,0,0
2021-10-29,FR,286302,217836,76.09,6817,2.38,211019,73.71,12,0
2021-10-29,GE,445161,340557,76.5,15768,3.54,324789,72.96,6,0
2021-10-29,GL,36367,24639,67.75,869,2.39,23770,65.36,2,0.01
2021-10-29,GR,180259,135172,74.99,5403,3,129769,71.99,6,0
2021-10-29,JU,64986,46852,72.1,2900,4.46,43952,67.63,4,0.01
2021-10-29,LU,367937,271039,73.66,10980,2.98,260059,70.68,39,0.01
2021-10-29,NE,155178,124151,80.01,7604,4.9,116547,75.11,1,0
2021-10-29,NW,39193,28306,72.22,934,2.38,27372,69.84,7,0.02
2021-10-29,OW,33828,22933,67.79,1493,4.41,21440,63.38,127,0.38
2021-10-29,SG,454531,308529,67.88,9043,1.99,299486,65.89,89,0.02
2021-10-29,SH,74316,54915,73.89,1379,1.86,53536,72.04,3,0
2021-10-29,SO,247249,184686,74.7,5214,2.11,179472,72.59,14,0.01
2021-10-29,SZ,144615,93559,64.7,2824,1.95,90735,62.74,21,0.01
2021-10-29,TG,250045,169937,67.96,7161,2.86,162776,65.1,16,0.01
2021-10-29,TI,317007,243828,76.92,7320,2.31,236508,74.61,8,0
2021-10-29,UR,32706,23169,70.84,583,1.78,22586,69.06,3,0.01
2021-10-29,VD,717158,553524,77.18,18314,2.55,535210,74.63,78,0.01
2021-10-29,VS,312362,232626,74.47,10603,3.39,222023,71.08,134,0.04
2021-10-29,ZG,113860,85308,74.92,1671,1.47,83637,73.46,0,0
2021-10-29,ZH,1369335,1050008,76.68,25575,1.87,1024433,74.81,359,0.03
2021-10-30,AG,615124,451521,73.4,12719,2.07,438802,71.34,42,0.01
2021-10-30,AI,14261,8805,61.74,161,1.13,8644,60.61,3,0.02
2021-10-30,AR,48435,32631,67.37,982,2.03,31649,65.34,11,0.02
2021-10-30,BE,925166,698729,75.52,24365,2.63,674364,72.89,219,0.02
2021-10-30,BL,259146,198358,76.54,6200,2.39,192158,74.15,8,0
2021-10-30,BS,174132,137078,78.72,4250,2.44,132828,76.28,33,0.02
2021-10-30,CH,7678659,5740822,74.76,188257,2.45,5552565,72.31,1255,0.02
2021-10-30,CHFL,7713153,5765908,74.75,188888,2.45,5577020,72.31,1255,0.02
2021-10-30,FL,34494,25086,72.73,631,1.83,24455,70.9,0,0
2021-10-30,FR,286302,217986,76.14,6554,2.29,211432,73.85,12,0
2021-10-30,GE,445161,340785,76.55,15443,3.47,325342,73.08,6,0
2021-10-30,GL,36367,24639,67.75,867,2.38,23772,65.37,2,0.01
2021-10-30,GR,180259,135272,75.04,5329,2.96,129943,72.09,6,0
2021-10-30,JU,64986,46856,72.1,2884,4.44,43972,67.66,4,0.01
2021-10-30,LU,367937,271111,73.68,10742,2.92,260369,70.76,39,0.01
2021-10-30,NE,155178,124193,80.03,7510,4.84,116683,75.19,1,0
2021-10-30,NW,39193,28316,72.25,921,2.35,27395,69.9,7,0.02
2021-10-30,OW,33828,22934,67.8,1490,4.4,21444,63.39,127,0.38
2021-10-30,SG,454531,308651,67.91,8829,1.94,299822,65.96,89,0.02
2021-10-30,SH,74316,54951,73.94,1399,1.88,53552,72.06,4,0.01
2021-10-30,SO,247249,184709,74.71,5204,2.1,179505,72.6,14,0.01
2021-10-30,SZ,144615,93581,64.71,2821,1.95,90760,62.76,21,0.01
2021-10-30,TG,250045,170060,68.01,7057,2.82,163003,65.19,17,0.01
2021-10-30,TI,317007,244067,76.99,6888,2.17,237179,74.82,8,0
2021-10-30,UR,32706,23170,70.84,583,1.78,22587,69.06,3,0.01
2021-10-30,VD,717158,553778,77.22,17990,2.51,535788,74.71,79,0.01
2021-10-30,VS,312362,232782,74.52,10447,3.34,222335,71.18,134,0.04
2021-10-30,ZG,113860,85352,74.96,1642,1.44,83710,73.52,0,0
2021-10-30,ZH,1369335,1050507,76.72,24980,1.82,1025527,74.89,366,0.03
2021-10-31,AG,615124,451523,73.4,12715,2.07,438808,71.34,42,0.01
2021-10-31,AI,14261,8805,61.74,161,1.13,8644,60.61,3,0.02
2021-10-31,AR,48435,32631,67.37,982,2.03,31649,65.34,11,0.02
2021-10-31,BE,925166,698729,75.52,24361,2.63,674368,72.89,219,0.02
2021-10-31,BL,259146,198358,76.54,6199,2.39,192159,74.15,8,0
2021-10-31,BS,174132,137078,78.72,4249,2.44,132829,76.28,33,0.02
2021-10-31,CH,7678659,5741055,74.77,188017,2.45,5553038,72.32,1255,0.02
2021-10-31,CHFL,7713153,5766141,74.76,188648,2.45,5577493,72.31,1255,0.02
2021-10-31,FL,34494,25086,72.73,631,1.83,24455,70.9,0,0
2021-10-31,FR,286302,217986,76.14,6553,2.29,211433,73.85,12,0
2021-10-31,GE,445161,340785,76.55,15442,3.47,325343,73.08,6,0
2021-10-31,GL,36367,24639,67.75,867,2.38,23772,65.37,2,0.01
2021-10-31,GR,180259,135272,75.04,5328,2.96,129944,72.09,6,0
2021-10-31,JU,64986,46856,72.1,2884,4.44,43972,67.66,4,0.01
2021-10-31,LU,367937,271127,73.69,10748,2.92,260379,70.77,39,0.01
2021-10-31,NE,155178,124193,80.03,7510,4.84,116683,75.19,1,0
2021-10-31,NW,39193,28319,72.26,922,2.35,27397,69.9,7,0.02
2021-10-31,OW,33828,22934,67.8,1490,4.4,21444,63.39,127,0.38
2021-10-31,SG,454531,308651,67.91,8828,1.94,299823,65.96,89,0.02
2021-10-31,SH,74316,54951,73.94,1399,1.88,53552,72.06,4,0.01
2021-10-31,SO,247249,184710,74.71,5204,2.1,179506,72.6,14,0.01
2021-10-31,SZ,144615,93581,64.71,2815,1.95,90766,62.76,21,0.01
2021-10-31,TG,250045,170060,68.01,7057,2.82,163003,65.19,17,0.01
2021-10-31,TI,317007,244067,76.99,6888,2.17,237179,74.82,8,0
2021-10-31,UR,32706,23170,70.84,583,1.78,22587,69.06,3,0.01
2021-10-31,VD,717158,553836,77.23,17870,2.49,535966,74.73,79,0.01
2021-10-31,VS,312362,232783,74.52,10443,3.34,222340,71.18,134,0.04
2021-10-31,ZG,113860,85394,75,1622,1.42,83772,73.57,0,0
2021-10-31,ZH,1369335,1050617,76.72,24897,1.82,1025720,74.91,366,0.03
2021-11-01,AG,615124,451845,73.46,12422,2.02,439423,71.44,44,0.01
2021-11-01,AI,14261,8805,61.74,159,1.11,8646,60.63,3,0.02
2021-11-01,AR,48435,32642,67.39,978,2.02,31664,65.37,11,0.02
2021-11-01,BE,925166,699225,75.58,23623,2.55,675602,73.02,239,0.03
2021-11-01,BL,259146,198535,76.61,6032,2.33,192503,74.28,8,0
2021-11-01,BS,174132,137146,78.76,4277,2.46,132869,76.3,33,0.02
2021-11-01,CH,7678659,5744106,74.81,184615,2.4,5559491,72.4,1365,0.02
2021-11-01,CHFL,7713153,5769193,74.8,185246,2.4,5583947,72.4,1365,0.02
2021-11-01,FL,34494,25087,72.73,631,1.83,24456,70.9,0,0
2021-11-01,FR,286302,218030,76.15,6521,2.28,211509,73.88,12,0
2021-11-01,GE,445161,340978,76.6,15136,3.4,325842,73.2,6,0
2021-11-01,GL,36367,24640,67.75,866,2.38,23774,65.37,2,0.01
2021-11-01,GR,180259,135293,75.05,5236,2.9,130057,72.15,6,0
2021-11-01,JU,64986,46928,72.21,2919,4.49,44009,67.72,4,0.01
2021-11-01,LU,367937,271164,73.7,10739,2.92,260425,70.78,39,0.01
2021-11-01,NE,155178,124393,80.16,7393,4.76,117000,75.4,2,0
2021-11-01,NW,39193,28320,72.26,919,2.34,27401,69.91,7,0.02
2021-11-01,OW,33828,22937,67.8,1492,4.41,21445,63.39,127,0.38
2021-11-01,SG,454531,308678,67.91,8830,1.94,299848,65.97,89,0.02
2021-11-01,SH,74316,54958,73.95,1381,1.86,53577,72.09,4,0.01
